score,filename,local_path,frames,fps,duration_sec,root_body,dx,dy,displacement_xy,path_len_xy,straightness,speed_mps,joint_std,joint_range,rank_input
0.23935598548089762,g1/BioMotionLab_NTroje/rub002/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub002\0006_normal_walk2_poses_120_jpos.npz,76,30.0,2.533333333333333,pelvis,0.019116215407848358,0.02275596559047699,0.029719752042610178,0.2709935966553337,0.10966957304312096,0.011731481069451386,0.09621950884679059,0.314595288243787,6
0.23767986691688653,g1/BioMotionLab_NTroje/rub017/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub017\0005_normal_walk1_poses_120_jpos.npz,98,30.0,3.2666666666666666,pelvis,0.00148539780639112,-0.006602478213608265,0.006767505094523634,0.3412355939087077,0.019832353996266212,0.002071685233017439,0.11866688249238412,0.40273004564745674,47
0.23760706720004632,g1/BioMotionLab_NTroje/rub003/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub003\0005_normal_walk1_poses_120_jpos.npz,93,30.0,3.1,pelvis,0.008379469625651836,-0.004499759525060654,0.009511222160721292,0.22379685731953539,0.04249935532893227,0.003068136180877836,0.0917722639533464,0.3040810124627475,7
0.23712434982675715,g1/BioMotionLab_NTroje/rub009/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub009\0008_normal_walk4_poses_120_jpos.npz,75,30.0,2.5,pelvis,-0.02704864926636219,0.010772095061838627,0.029114729247512572,0.2731925605416553,0.10657218919061039,0.01164589169900503,0.10570943226764515,0.3612069508125042,23
0.2344745223175256,g1/BioMotionLab_NTroje/rub009/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub009\0007_normal_walk3_poses_120_jpos.npz,76,30.0,2.533333333333333,pelvis,-0.022746361792087555,-0.009386901743710041,0.024607131062409675,0.25253283253852715,0.09744131412558223,0.009713341208845925,0.10000334284556071,0.3354978808041277,22
0.2313721613062542,g1/BioMotionLab_NTroje/rub011/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub011\0007_normal_walk3_poses_120_jpos.npz,80,30.0,2.6666666666666665,pelvis,-0.020507188513875008,0.0015946960775181651,0.020569099064452454,0.29202279331949554,0.07043662184940566,0.007713412149169671,0.12284192173481225,0.39039200749890557,30
0.2301207703645065,g1/BioMotionLab_NTroje/rub010/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub010\0005_normal_walk1_poses_120_jpos.npz,97,30.0,3.2333333333333334,pelvis,-0.00039703131187707186,-0.00046426773769780993,0.0006108832907175242,0.25420794117994766,0.002403085001522807,0.00018893297651057447,0.10778469558197598,0.35270896451226597,24
0.22901218562483236,g1/BioMotionLab_NTroje/rub011/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub011\0005_normal_walk1_poses_120_jpos.npz,84,30.0,2.8,pelvis,0.007915487512946129,0.01135313045233488,0.013840105260992046,0.2793579815216037,0.04954254460748867,0.004942894736068588,0.11568711845846319,0.3633901908479888,28
0.22886251639659685,g1/BioMotionLab_NTroje/rub010/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub010\0008_normal_walk4_poses_120_jpos.npz,67,30.0,2.2333333333333334,pelvis,0.024944549426436424,-0.0068771555088460445,0.025875196887768435,0.21948508608775036,0.11789045601678605,0.011585909054224672,0.11218359904485461,0.36473561977518015,27
0.2260602278597852,g1/BioMotionLab_NTroje/rub004/0005_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub004\0005_normal_walk2_poses_120_jpos.npz,84,30.0,2.8,pelvis,-0.01400492899119854,0.0019430541433393955,0.014139076895344396,0.3787089175246386,0.037334945761937376,0.005049670319765856,0.11472483469047809,0.3771411057176261,10
0.21969322730551338,g1/BioMotionLab_NTroje/rub009/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub009\0006_normal_walk2_poses_120_jpos.npz,83,30.0,2.7666666666666666,pelvis,-0.0010047879768535495,-0.0073273275047540665,0.0073958993530438815,0.28292886191558997,0.026140490945212938,0.0026732166336303187,0.09852594106036268,0.3362218922582166,21
0.2165720250384889,g1/BioMotionLab_NTroje/rub010/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub010\0006_normal_walk2_poses_120_jpos.npz,66,30.0,2.2,pelvis,-0.017831336706876755,-0.0026726340875029564,0.01803051695652937,0.2097454690653812,0.08596379715315307,0.008195689525695167,0.11485293264483495,0.3736535516278497,25
0.21376782533079547,g1/BioMotionLab_NTroje/rub008/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub008\0008_normal_walk4_poses_120_jpos.npz,55,30.0,1.8333333333333333,pelvis,-0.0006665324908681214,0.021416587755084038,0.02142695724158235,0.17363373361797538,0.12340319357945392,0.011687431222681283,0.10745109937725314,0.3642693963544122,19
0.21342856704713256,g1/BioMotionLab_NTroje/rub005/0005_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub005\0005_normal_walk2_poses_120_jpos.npz,63,30.0,2.1,pelvis,0.019917357712984085,-0.008355999365448952,0.021599163494504827,0.26129523404914823,0.08266191143173374,0.010285315949764203,0.11253375569212433,0.3606187392925394,12
0.21032424674802933,g1/BioMotionLab_NTroje/rub003/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub003\0006_normal_walk2_poses_120_jpos.npz,81,30.0,2.7,pelvis,-0.0006814265507273376,0.0012176703894510865,0.001395372108572519,0.18889877170754177,0.007386877616826816,0.0005168044846564885,0.09203686840377269,0.30032531146345465,8
0.19124391746684308,g1/BioMotionLab_NTroje/rub011/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub011\0008_normal_walk4_poses_120_jpos.npz,62,30.0,2.066666666666667,pelvis,0.005568080581724644,-0.0003140830958727747,0.005576931912413139,0.22169708953192094,0.025155638823170692,0.0026985154414902283,0.12975626790603,0.41500149102046574,31
0.1908095548463208,g1/BioMotionLab_NTroje/rub011/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub011\0006_normal_walk2_poses_120_jpos.npz,61,30.0,2.033333333333333,pelvis,-0.006107383873313665,-0.0017957687377929688,0.006365918875986905,0.23288208843017563,0.027335373531294917,0.0031307797750755274,0.12031860521143507,0.3779494022500926,29
0.18791221275731235,g1/BioMotionLab_NTroje/rub001/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub001\0005_normal_walk1_poses_120_jpos.npz,63,30.0,2.1,pelvis,-0.0016922676004469395,0.00111980433575809,0.002029219402111329,0.16423322629584272,0.012355717828108546,0.0009662949533863471,0.09183640204081969,0.3023222643753578,3
